,plot_sequence_number,plot_state_code,plot_county_code,measurement_year,latitude,longitude,tree_sequence_number,species_code,current_diameter
0,19139601010661,39,87,1991,38.555641174316406,-82.41654205322266,,,
1,19139353010661,39,87,1991,38.52785873413086,-82.4998779296875,19139358010661.0,833.0,7.199999809265137
2,19139353010661,39,87,1991,38.52785873413086,-82.4998779296875,19139374010661.0,802.0,10.399999618530273
3,19139675010661,39,87,1991,38.61119079589844,-82.6387710571289,19139696010661.0,802.0,8.300000190734863
4,19140442010661,39,87,1991,38.4723014831543,-82.5554428100586,19140457010661.0,318.0,10.600000381469727
5,19140624010661,39,87,1991,38.416751861572266,-82.52765655517578,19140634010661.0,762.0,8.399999618530273
6,19140665010661,39,87,1991,38.75008010864258,-82.5554428100586,19140714010661.0,802.0,8.100000381469727
7,19141023010661,39,87,1991,38.63896942138672,-82.58322143554688,19141089010661.0,132.0,6.800000190734863
8,16233141020004,39,87,2014,38.67698287963867,-82.56200408935547,271077954489998.0,802.0,11.899999618530273
9,16233149020004,39,87,2014,38.628013610839844,-82.66200256347656,271078313489998.0,129.0,6.599999904632568
10,59792877010538,39,87,2001,38.52690124511719,-82.4422836303711,66246083010538.0,621.0,12.399999618530273
11,59793240010538,39,87,2001,38.642887115478516,-82.37135314941406,66246491010538.0,621.0,17.899999618530273
12,59823949010538,39,87,2001,38.704833984375,-82.63555908203125,66279180010538.0,316.0,8.5
13,59824036010538,39,87,2002,38.74409103393555,-82.57025909423828,66279303010538.0,403.0,6.5
14,59824234010538,39,87,2001,38.63229751586914,-82.54410552978516,66279375010538.0,975.0,25.100000381469727
15,59824301010538,39,87,2004,38.74708938598633,-82.50064086914062,66279461010538.0,318.0,2.799999952316284
16,59841238010538,39,87,2004,38.83095932006836,-82.59272766113281,66327498010538.0,409.0,2.0999999046325684
17,59841712010538,39,87,2005,38.68146896362305,-82.59196472167969,66327923010538.0,621.0,6.199999809265137
18,59879678010538,39,87,2005,38.646114349365234,-82.48197937011719,66359867010538.0,318.0,3.700000047683716
19,59879924010538,39,87,2005,38.53565979003906,-82.52035522460938,66360101010538.0,541.0,6.099999904632568
20,72782528010538,39,87,2006,38.71562576293945,-82.4941635131836,73977279010538.0,837.0,3.0
21,72782528010538,39,87,2006,38.71562576293945,-82.4941635131836,73977303010538.0,901.0,4.800000190734863
22,72782528010538,39,87,2006,38.71562576293945,-82.4941635131836,73977331010538.0,621.0,7.099999904632568
23,76388938010538,39,87,2008,38.56570053100586,-82.55545806884766,167745336010661.0,833.0,5.599999904632568
24,76388940010538,39,87,2007,38.704833984375,-82.63555908203125,167745402010661.0,832.0,18.5
25,144953709010661,39,87,2010,38.68146896362305,-82.59196472167969,224920011010661.0,621.0,5.099999904632568
26,168995351010661,39,87,2011,38.65855026245117,-82.6102294921875,247566069010661.0,972.0,1.100000023841858
27,171867926020004,39,87,2015,38.641944885253906,-82.69031524658203,334956259489998.0,833.0,8.899999618530273
28,171867991020004,39,87,2014,38.53464126586914,-82.37419891357422,334958716489998.0,541.0,7.699999809265137
29,222444469010661,39,87,2011,38.766639709472656,-82.53689575195312,31286560020004.0,407.0,7.900000095367432
30,222444655010661,39,87,2011,38.62200927734375,-82.58586120605469,31286619020004.0,802.0,12.100000381469727
31,247063765010661,39,87,2012,38.61280059814453,-82.64749145507812,211871668020004.0,802.0,10.600000381469727
32,247064032010661,39,87,2013,38.67158126831055,-82.75122833251953,211879486020004.0,711.0,7.199999809265137
33,247064035010661,39,87,2013,38.74409103393555,-82.57025909423828,211879647020004.0,318.0,7.300000190734863
34,247064046010661,39,87,2012,38.65174865722656,-82.49578094482422,211880132020004.0,403.0,8.199999809265137
35,306266542489998,39,87,2016,38.514976501464844,-82.50421142578125,469325152489998.0,693.0,6.0
36,306266543489998,39,87,2016,38.62200927734375,-82.58586120605469,469325214489998.0,802.0,12.899999618530273
37,375549842489998,39,87,2017,38.766639709472656,-82.53689575195312,530818460126144.0,531.0,1.0
38,59879678010538,39,87,2005,38.646114349365234,-82.48197937011719,66359835010538.0,531.0,24.700000762939453
39,76388932010538,39,87,2007,38.52690124511719,-82.4422836303711,167745213010661.0,621.0,7.400000095367432
40,247064032010661,39,87,2013,38.67158126831055,-82.75122833251953,211879482020004.0,621.0,20.200000762939453
41,375549844489998,39,87,2017,38.60771179199219,-82.67106628417969,530818598126144.0,817.0,
42,375549846489998,39,87,2017,38.517051696777344,-82.62313842773438,530818744126144.0,975.0,5.800000190734863
43,375550025489998,39,87,2017,38.71562576293945,-82.4941635131836,530825188126144.0,762.0,7.099999904632568
44,19141115010661,39,87,1991,38.75008010864258,-82.61100006103516,19141122010661.0,802.0,17.200000762939453
45,19140533010661,39,87,1991,38.4723014831543,-82.44432067871094,19140580010661.0,318.0,12.5
46,19141115010661,39,87,1991,38.75008010864258,-82.61100006103516,19141127010661.0,802.0,14.199999809265137
47,19141023010661,39,87,1991,38.63896942138672,-82.58322143554688,19141084010661.0,132.0,11.0
48,19139675010661,39,87,1991,38.61119079589844,-82.6387710571289,19139681010661.0,931.0,6.300000190734863
49,19139716010661,39,87,1991,38.50008010864258,-82.61099243164062,19139723010661.0,341.0,10.5
50,19139416010661,39,87,1991,38.52785873413086,-82.44432067871094,19139453010661.0,621.0,6.099999904632568
51,19140665010661,39,87,1991,38.75008010864258,-82.5554428100586,19140698010661.0,621.0,5.699999809265137
52,19140247010661,39,87,1991,38.52785873413086,-82.47209930419922,19140287010661.0,541.0,1.2000000476837158
