,plot_sequence_number,plot_state_code,plot_county_code,measurement_year,latitude,longitude,tree_sequence_number,species_code,current_diameter
1840,19129642010661,39,67,1991,40.33340072631836,-81.0831527709961,19129644010661.0,693.0,16.200000762939453
1841,19128514010661,39,67,1991,40.38895034790039,-81.13871002197266,19128556010661.0,975.0,1.5
1842,16232875020004,39,67,2014,40.30073165893555,-80.91909790039062,271069802489998.0,341.0,
1843,59789167010538,39,67,2001,40.35197067260742,-80.90438842773438,66242446010538.0,316.0,7.300000190734863
1844,72790598010538,39,67,2006,40.21407699584961,-81.31189727783203,73969640010538.0,316.0,6.5
1845,109827799010661,39,67,2008,40.183380126953125,-81.2723617553711,212653776010661.0,531.0,7.199999809265137
1846,144953299010661,39,67,2009,40.25035858154297,-81.14061737060547,224972269010661.0,762.0,10.5
1847,144953399010661,39,67,2009,40.21525955200195,-81.20569610595703,224983480010661.0,621.0,20.299999237060547
1848,171867376020004,39,67,2014,40.31490707397461,-81.20111083984375,334948546489998.0,341.0,
1849,222444805010661,39,67,2011,40.41561508178711,-81.22932434082031,31284605020004.0,129.0,13.5
1850,463048985489998,39,67,2018,40.27912139892578,-80.88249206542969,657540536126144.0,972.0,7.0
1851,463049076489998,39,67,2018,40.35197067260742,-80.90438842773438,657542434126144.0,762.0,5.300000190734863
1852,72774725010538,39,67,2006,40.25151062011719,-81.18275451660156,73969498010538.0,129.0,6.400000095367432
1853,109827689010661,39,67,2008,40.187469482421875,-80.93514251708984,212654095010661.0,931.0,5.5
1854,222444805010661,39,67,2011,40.41561508178711,-81.22932434082031,31284622020004.0,316.0,9.800000190734863
1855,247063240010661,39,67,2012,40.24565887451172,-81.28709411621094,211865685020004.0,762.0,8.800000190734863
1856,19128590010661,39,67,1991,40.13896179199219,-81.38873291015625,19128594010661.0,743.0,12.800000190734863
1857,19129576010661,39,67,1991,40.30561828613281,-81.24983215332031,19129580010661.0,802.0,14.699999809265137
1858,19129187010661,39,67,1991,40.38895034790039,-81.13871002197266,19129236010661.0,621.0,10.5
1859,19129457010661,39,67,1991,40.30561828613281,-81.13871002197266,19129501010661.0,975.0,7.0
1860,19129503010661,39,67,1991,40.2222900390625,-80.9164810180664,19129522010661.0,544.0,7.5
1861,19129576010661,39,67,1991,40.30561828613281,-81.24983215332031,19129594010661.0,316.0,8.399999618530273
1862,19128788010661,39,67,1991,40.30561828613281,-80.97203826904297,19128813010661.0,972.0,1.0
1863,19128830010661,39,67,1991,40.30561828613281,-81.19426727294922,19128866010661.0,660.0,4.699999809265137
1864,59789167010538,39,67,2001,40.35197067260742,-80.90438842773438,66242456010538.0,972.0,11.0
1865,59838494010538,39,67,2003,40.25035858154297,-81.14061737060547,66324799010538.0,541.0,7.199999809265137
1866,72790733010538,39,67,2006,40.269161224365234,-81.09276580810547,73969740010538.0,762.0,15.0
1867,109827685010661,39,67,2008,40.34149932861328,-81.03234100341797,212654031010661.0,602.0,8.199999809265137
1868,144953399010661,39,67,2009,40.21525955200195,-81.20569610595703,224983459010661.0,975.0,
1869,16232262020004,39,67,2014,40.18963623046875,-81.08442687988281,271059287489998.0,341.0,6.699999809265137
1870,222444805010661,39,67,2011,40.41561508178711,-81.22932434082031,31284609020004.0,743.0,16.700000762939453
1871,247063240010661,39,67,2012,40.24565887451172,-81.28709411621094,211865703020004.0,316.0,5.800000190734863
