,plot_phase_2_plot_number,plot_state_code,plot_county_code,measurement_year,measurement_month,latitude,longitude,species_code,avg_height,avg_diameter,total_height,date,fips_code,nearest_station,mean_temp,mean_dwp,mean_prcp
0,45,51,175,2000.0,2.0,36.717445373535156,-77.24075317382812,316,68.0,12.849999856948852,680.0,2000-02-01,51_175,723083,,,
1,4,51,9,2000.0,7.0,37.683284759521484,-79.31046295166016,316,53.0,5.2714285509926935,371.0,2000-07-01,51_9,724100,,,
2,11,51,149,2000.0,9.0,37.05959701538086,-77.3202133178711,611,22.75,2.2749999910593033,182.0,2000-09-01,51_149,724014,,,
3,48,51,33,2000.0,8.0,37.998878479003906,-77.55908203125,131,43.31578947368423,7.5210526115015925,2469.0,2000-08-01,51_33,724033,,,
4,16,51,101,2000.0,9.0,37.88117218017578,-77.18753051757812,131,58.57142857142857,7.982857091086252,820.0,2000-09-01,51_101,723084,,,
5,11,22,43,2000.0,6.0,31.649450302124023,-92.46784210205078,131,66.46153846153847,10.161538490882286,864.0,2000-06-01,22_43,722487,,,
6,26,13,215,2000.0,5.0,32.57304382324219,-84.78939056396484,131,43.36000000000001,7.083599987030031,1084.0,2000-05-01,13_215,722255,,,
7,29,47,97,2000.0,8.0,35.62646484375,-89.52503967285156,611,110.57142857142856,16.957142898014613,1548.0,2000-08-01,47_97,723347,,,
8,27,47,9,2000.0,4.0,35.7048454284668,-83.77222442626953,318,38.5,3.475000113248825,154.0,2000-04-01,47_9,723260,,,
9,34,47,13,2000.0,1.0,36.19735336303711,-84.23519897460938,802,65.0,12.450000286102295,130.0,2000-01-01,47_13,723246,,,
10,32,47,35,2000.0,8.0,35.99202346801758,-84.78216552734375,802,52.42857142857143,8.35714282308306,734.0,2000-08-01,47_35,723246,,,
11,22,37,29,2000.0,7.0,36.542476654052734,-76.30745697021484,316,45.22222222222222,3.9111110634273953,407.0,2000-07-01,37_29,724007,,,
12,35,1,79,2000.0,8.0,34.68147659301758,-87.28311157226562,131,66.67857142857143,10.613333272933955,1867.0,2000-08-01,1_79,723235,,,
13,10,1,81,2000.0,11.0,32.60248947143555,-85.65538024902344,131,42.171052631578945,6.217105263157895,3205.0,2000-11-01,1_81,722284,,,
14,54,1,45,2000.0,1.0,31.424406051635742,-85.76751708984375,802,51.625,7.800000086426734,413.0,2000-01-01,1_45,722269,,,
15,1,1,27,2000.0,2.0,33.308189392089844,-85.93280029296875,491,26.454545454545457,3.5999999913302334,291.0,2000-02-01,1_27,722287,,,
16,8,1,27,2000.0,5.0,33.17835998535156,-86.03382873535156,316,59.5,7.949999809265137,119.0,2000-05-01,1_27,722287,,,
17,98,1,129,2000.0,8.0,31.187965393066406,-88.00102233886719,131,15.0,1.2999999523162842,30.0,2000-08-01,1_129,722230,,,
18,117,1,133,2000.0,3.0,34.278648376464844,-87.50558471679688,131,44.20000000000001,6.575999979972839,2210.0,2000-03-01,1_133,723235,,,
19,38,1,123,2000.0,9.0,32.919647216796875,-85.61985778808594,131,38.16666666666667,5.201851846995177,2061.0,2000-09-01,1_123,722284,,,
20,29,1,123,2000.0,9.0,33.052764892578125,-85.9861831665039,611,37.30769230769231,4.242105276961077,485.0,2000-09-01,1_123,722287,,,
21,70,1,107,2000.0,3.0,33.12500762939453,-88.28472900390625,131,81.49999999999999,11.829032205766248,1793.0,2000-03-01,1_107,723307,,,
22,40,45,11,2000.0,10.0,33.29696273803711,-81.3856430053711,131,53.07692307692307,8.979487211276325,2070.0,2000-10-01,45_11,723115,,,
23,84,45,55,2000.0,6.0,34.415992736816406,-80.59394073486328,131,37.959595959595966,5.997979781844399,3758.0,2000-06-01,45_55,747900,,,
24,68,45,79,2000.0,3.0,33.9034538269043,-80.6256332397461,316,76.0,11.350000143051147,304.0,2000-03-01,45_79,747900,,,
25,19,45,43,2000.0,11.0,33.56003189086914,-79.19290161132812,131,34.917808219178085,6.175342461834216,2549.0,2000-11-01,45_43,747910,,,
26,6,45,63,2000.0,11.0,34.1878776550293,-81.34961700439453,131,65.38709677419355,11.657096855102047,2027.0,2000-11-01,45_63,723100,,,
27,59,45,89,2000.0,7.0,33.68165588378906,-79.52217864990234,131,45.18181818181818,7.809090831063011,497.0,2000-07-01,45_89,723106,,,
28,30,45,37,2000.0,6.0,33.6676025390625,-82.02505493164062,131,75.19230769230771,12.441538553971512,1955.0,2000-06-01,45_37,722181,,,
29,10,45,71,2000.0,2.0,34.20610046386719,-81.7228012084961,611,43.37499999999999,3.498750001192093,694.0,2000-02-01,45_71,723100,,,
30,8,45,85,2000.0,4.0,33.79334259033203,-80.29141998291016,491,29.0,8.920000076293945,29.0,2000-04-01,45_85,747900,,,
31,21,21,27,2000.0,6.0,37.770118713378906,-86.40884399414062,802,32.5,5.799999952316284,65.0,2000-06-01,21_27,724240,,,
32,33,5,57,2000.0,8.0,33.80209732055664,-93.74128723144531,611,50.666666666666664,8.666666666666666,304.0,2000-08-01,5_57,723418,,,
33,7,5,3,2000.0,11.0,33.14384841918945,-92.04076385498047,316,19.166666666666668,1.5083333353201547,230.0,2000-11-01,5_3,723424,,,
34,1,5,43,2000.0,12.0,33.79076385498047,-91.84561157226562,491,15.0,1.100000023841858,15.0,2000-12-01,5_43,723424,,,
35,21,5,141,2000.0,2.0,35.50140380859375,-92.43883514404297,802,73.18181818181819,14.90909090909091,805.0,2000-02-01,5_141,723405,,,
36,7,37,143,2000.0,7.0,36.09911346435547,-76.35946655273438,131,73.2686567164179,9.83582089552239,4909.0,2000-07-01,37_143,723074,,,
37,13,37,65,2000.0,6.0,35.85884094238281,-77.36080932617188,316,22.333333333333332,1.3000000317891438,67.0,2000-06-01,37_65,723065,,,
38,8,51,27,2000.0,9.0,37.348846435546875,-82.1393051147461,802,61.33333333333333,9.058333237965902,736.0,2000-09-01,51_27,724117,,,
39,30,51,57,2000.0,4.0,38.0877685546875,-77.05170440673828,131,72.80952380952381,12.028095268067858,1529.0,2000-04-01,51_57,724033,,,
40,6,51,95,2000.0,9.0,37.32708740234375,-76.77597045898438,802,74.28571428571429,13.564285550798688,1040.0,2000-09-01,51_95,723087,,,
41,21,51,181,2000.0,5.0,37.05179977416992,-76.74810028076172,316,36.827586206896555,2.71034482840834,1068.0,2000-05-01,51_181,723087,,,
42,14,22,21,2000.0,12.0,31.97209358215332,-92.21250915527344,131,43.576470588235296,6.595294120732476,3704.0,2000-12-01,22_21,722486,,,
43,16,22,101,2000.0,10.0,29.708114624023438,-91.31562042236328,316,34.238095238095234,4.104761912709192,719.0,2000-10-01,22_101,722329,,,
44,44,22,31,2000.0,2.0,31.975387573242188,-93.9568099975586,131,59.55555555555555,8.54444443738019,1608.0,2000-02-01,22_31,722480,,,
45,28,13,169,2000.0,4.0,33.09882736206055,-83.77803802490234,131,60.14285714285714,13.302857194628034,421.0,2000-04-01,13_169,722170,,,
46,28,13,301,2000.0,5.0,33.46745681762695,-82.61080932617188,131,45.07692307692308,7.728205133707096,1758.0,2000-05-01,13_301,722181,,,
47,20,47,143,2000.0,5.0,35.60954666137695,-84.91657257080078,316,55.75,7.650000095367432,223.0,2000-05-01,47_143,723240,,,
48,15,47,21,2000.0,10.0,36.17416000366211,-87.07884216308594,316,32.33333333333333,4.0,97.0,2000-10-01,47_21,723270,,,
49,49,22,111,2000.0,6.0,32.76124572753906,-92.31778717041016,131,48.66666666666667,7.281111081441242,1314.0,2000-06-01,22_111,722486,,,
50,4,1,81,2000.0,6.0,32.52924346923828,-85.31536865234375,131,52.53658536585366,7.865909023718397,2154.0,2000-06-01,1_81,722284,,,
51,57,1,81,2000.0,10.0,32.56047821044922,-85.61382293701172,802,45.5,5.7499998807907104,91.0,2000-10-01,1_81,722284,,,
52,45,1,85,2000.0,8.0,32.12815475463867,-86.82878112792969,131,38.92857142857142,5.8952380901291255,3270.0,2000-08-01,1_85,722260,,,
53,75,1,43,2000.0,9.0,34.110443115234375,-86.72329711914062,611,17.0,1.75,34.0,2000-09-01,1_43,723230,,,
54,30,1,5,2000.0,2.0,31.690401077270508,-85.66507720947266,131,48.62962962962964,7.006896573921729,1313.0,2000-02-01,1_5,722267,,,
55,60,1,127,2000.0,10.0,33.67197036743164,-87.20317840576172,131,40.434782608695656,7.608695631441862,930.0,2000-10-01,1_127,722280,,,
56,32,1,133,2000.0,3.0,34.0328483581543,-87.45211029052734,131,17.0,6.366666595141092,51.0,2000-03-01,1_133,723235,,,
57,8,1,123,2000.0,8.0,33.008758544921875,-85.82209014892578,131,55.07692307692309,7.231868146540046,5012.0,2000-08-01,1_123,722284,,,
58,45,1,81,2000.0,4.0,32.65521240234375,-85.10501098632812,131,43.558823529411775,6.435294137281531,1481.0,2000-04-01,1_81,722255,,,
59,94,1,123,2000.0,8.0,32.857486724853516,-85.88787841796875,491,30.125000000000004,4.137499913573265,241.0,2000-08-01,1_123,722284,,,
60,37,1,107,2000.0,3.0,33.33285140991211,-87.97286224365234,611,51.857142857142854,5.754999989271164,1815.0,2000-03-01,1_107,722286,,,
61,84,1,107,2000.0,3.0,33.29875946044922,-88.17640686035156,131,92.90909090909089,15.050000190734862,1022.0,2000-03-01,1_107,723307,,,
62,30,1,109,2000.0,3.0,31.901718139648438,-86.11405944824219,131,60.0,9.03333330154419,180.0,2000-03-01,1_109,722267,,,
63,79,45,15,2000.0,9.0,33.29110336303711,-80.2242660522461,131,46.833333333333336,7.450000027815502,562.0,2000-09-01,45_15,722080,,,
64,94,45,15,2000.0,9.0,33.29079818725586,-79.92780303955078,131,61.68000000000001,9.92400001525879,1542.0,2000-09-01,45_15,722080,,,
65,46,45,35,2000.0,10.0,33.2489128112793,-80.39028930664062,611,27.833333333333336,5.016666531562805,167.0,2000-10-01,45_35,722080,,,
66,62,45,7,2000.0,11.0,34.47565841674805,-82.4660415649414,611,31.0,4.300000031789144,93.0,2000-11-01,45_7,723119,,,
67,44,45,21,2000.0,2.0,34.959415435791016,-81.59410095214844,131,40.0,9.399999618530273,40.0,2000-02-01,45_21,723144,,,
68,38,45,47,2000.0,8.0,34.058555603027344,-82.15101623535156,131,45.51428571428572,5.40042858804975,3186.0,2000-08-01,45_47,722181,,,
69,28,45,23,2000.0,4.0,34.674617767333984,-80.9477310180664,802,49.06250000000001,7.956250011920929,785.0,2000-04-01,45_23,723140,,,
70,88,45,83,2000.0,10.0,34.931846618652344,-81.9780502319336,131,73.14285714285715,10.107142882687704,2048.0,2000-10-01,45_83,723120,,,
71,51,45,13,2000.0,11.0,32.678749084472656,-80.85250854492188,611,31.363636363636363,2.8218182108619,345.0,2000-11-01,45_13,722085,,,
72,6,45,65,2000.0,1.0,33.80033493041992,-82.27667999267578,611,45.421052631578945,5.91999992571379,863.0,2000-01-01,45_65,722181,,,
73,7,45,71,2000.0,7.0,34.422882080078125,-81.5019760131836,131,90.16129032258065,14.719354737189507,2795.0,2000-07-01,45_71,723100,,,
74,1,37,139,2000.0,6.0,36.36867904663086,-76.2931900024414,611,25.4,3.1199999809265138,127.0,2000-06-01,37_139,723074,,,
75,32,37,73,2000.0,1.0,36.44095230102539,-76.69539642333984,802,39.0,3.4000000953674316,39.0,2000-01-01,37_73,724007,,,
76,12,37,143,2000.0,6.0,36.19364929199219,-76.30626678466797,611,30.166666666666668,3.0666666626930237,181.0,2000-06-01,37_143,723074,,,
77,22,37,143,2000.0,4.0,36.099952697753906,-76.43276977539062,316,48.0,7.47777779897054,432.0,2000-04-01,37_143,723074,,,
78,25,22,111,2000.0,6.0,32.929080963134766,-92.16997528076172,131,52.85294117647059,7.425588183543263,1797.0,2000-06-01,22_111,722486,,,
79,17,13,169,2000.0,4.0,33.131622314453125,-83.7352523803711,611,58.142857142857146,7.828571319580078,407.0,2000-04-01,13_169,722170,,,
80,16,13,107,2000.0,2.0,32.808128356933594,-82.24887084960938,131,40.465116279069775,7.065116222514663,1740.0,2000-02-01,13_107,722180,,,
81,16,47,145,2000.0,6.0,35.85492706298828,-84.50878143310547,802,78.83333333333333,11.766666412353516,473.0,2000-06-01,47_145,723246,,,
82,32,1,99,2000.0,2.0,31.557769775390625,-87.54602813720703,611,85.18181818181817,16.363636406985194,937.0,2000-02-01,1_99,722276,,,
83,127,1,47,2000.0,6.0,32.251800537109375,-87.1328125,611,49.277777777777786,5.678947411085429,887.0,2000-06-01,1_47,722260,,,
84,58,1,29,2000.0,10.0,33.61134719848633,-85.70234680175781,316,40.5,5.099999904632568,162.0,2000-10-01,1_29,722287,,,
85,57,1,17,2000.0,8.0,32.73230743408203,-85.5669937133789,131,52.083333333333314,9.076666704813634,3125.0,2000-08-01,1_17,722284,,,
86,78,1,5,2000.0,3.0,32.034053802490234,-85.39903259277344,611,41.666666666666664,5.349999984105429,250.0,2000-03-01,1_5,722250,,,
87,29,1,123,2000.0,9.0,33.052764892578125,-85.9861831665039,316,42.285714285714285,5.024999916553497,296.0,2000-09-01,1_123,722287,,,
88,39,1,111,2000.0,9.0,33.22212219238281,-85.61431884765625,131,50.770833333333336,7.024999971191088,2437.0,2000-09-01,1_111,722287,,,
89,62,1,111,2000.0,9.0,33.3459587097168,-85.61796569824219,611,52.57142857142857,6.44999997317791,368.0,2000-09-01,1_111,722287,,,
90,20,1,105,2000.0,1.0,32.77048873901367,-87.43842315673828,611,20.333333333333336,1.9999999801317851,61.0,2000-01-01,1_105,722286,,,
91,117,1,133,2000.0,3.0,34.278648376464844,-87.50558471679688,316,26.444444444444443,2.677777806917826,238.0,2000-03-01,1_133,723235,,,
92,14,1,123,2000.0,3.0,32.871883392333984,-85.62590026855469,611,39.0,4.557142814000448,741.0,2000-03-01,1_123,722284,,,
93,7,1,59,2000.0,6.0,34.34183883666992,-88.08065032958984,802,55.8,6.812500059604645,837.0,2000-06-01,1_59,723235,,,
94,40,45,31,2000.0,5.0,34.4839973449707,-79.95025634765625,131,39.34013605442178,3.950748303309592,5783.0,2000-05-01,45_31,723116,,,
95,52,45,23,2000.0,4.0,34.613685607910156,-81.30528259277344,316,25.0,1.7999999523162842,25.0,2000-04-01,45_23,723100,,,
96,93,45,25,2000.0,2.0,34.686561584472656,-80.39566040039062,131,9.0,1.2000000476837158,9.0,2000-02-01,45_25,723116,,,
97,17,45,39,2000.0,1.0,34.54035186767578,-81.070556640625,131,34.63636363636363,5.254545493559404,1143.0,2000-01-01,45_39,723104,,,
98,23,45,7,2000.0,11.0,34.45863723754883,-82.67310333251953,131,24.48717948717949,5.833333370013114,955.0,2000-11-01,45_7,723119,,,
99,59,45,57,2000.0,8.0,34.73333740234375,-80.51248168945312,131,62.54838709677419,8.265483917728545,1939.0,2000-08-01,45_57,723140,,,
100,84,45,25,2000.0,2.0,34.69991683959961,-79.96435546875,611,64.46153846153847,10.423076923076923,838.0,2000-02-01,45_25,723116,,,
101,33,45,31,2000.0,11.0,34.415035247802734,-79.77873992919922,611,43.666666666666664,1.8222222460640802,393.0,2000-11-01,45_31,723116,,,
102,78,45,75,2000.0,8.0,33.5126953125,-80.82569885253906,316,62.0,11.337499976158142,496.0,2000-08-01,45_75,723115,,,
103,50,45,1,2000.0,11.0,34.25729751586914,-82.64720916748047,491,40.333333333333336,2.743333359559377,242.0,2000-11-01,45_1,723119,,,
104,34,21,231,2000.0,9.0,36.69553756713867,-84.74968719482422,318,47.5,5.062499925494193,380.0,2000-09-01,21_231,724354,,,
105,102,37,13,2000.0,3.0,35.341949462890625,-76.77992248535156,131,46.96000000000001,7.400000057220458,1174.0,2000-03-01,37_13,723095,,,
106,21,51,147,2000.0,4.0,37.1419563293457,-78.263916015625,131,42.94117647058823,8.032353001482347,1460.0,2000-04-01,51_147,724017,,,
107,10,51,183,2000.0,3.0,36.93828582763672,-77.01934814453125,611,18.0,1.8333333333333333,54.0,2000-03-01,51_183,724019,,,
108,34,51,97,2000.0,4.0,37.72534942626953,-76.8147964477539,131,71.03225806451613,9.873548446163054,2202.0,2000-04-01,51_97,724010,,,
109,25,22,77,2000.0,10.0,30.625701904296875,-91.65750122070312,316,34.333333333333336,9.733333587646484,103.0,2000-10-01,22_77,722320,,,
110,21,13,241,2000.0,4.0,34.97397994995117,-83.24374389648438,802,83.33333333333333,15.266666571299234,250.0,2000-04-01,13_241,723048,,,
111,33,47,49,2000.0,1.0,36.45950698852539,-85.09040069580078,318,59.66666666666667,8.583333333333334,358.0,2000-01-01,47_49,724354,,,
112,58,1,81,2000.0,4.0,32.52351760864258,-85.05744934082031,491,25.833333333333332,3.2333333492279053,155.0,2000-04-01,1_81,722255,,,
113,64,1,51,2000.0,5.0,32.472015380859375,-86.3977279663086,131,77.0,16.5,154.0,2000-05-01,1_51,722265,,,
114,23,1,9,2000.0,10.0,33.805702209472656,-86.61736297607422,316,50.42857142857142,7.428571496691023,353.0,2000-10-01,1_9,722280,,,
115,56,1,11,2000.0,1.0,32.1700439453125,-85.91893768310547,611,22.142857142857142,3.545454469594088,155.0,2000-01-01,1_11,722267,,,
116,74,1,105,2000.0,1.0,32.6766242980957,-87.06039428710938,611,49.7,5.938461560469406,497.0,2000-01-01,1_105,722300,,,
117,96,1,115,2000.0,6.0,33.640708923339844,-86.33686065673828,491,22.0,2.0428571530750816,132.0,2000-06-01,1_115,722285,,,
118,35,1,43,2000.0,9.0,34.072105407714844,-87.03324890136719,131,38.14285714285714,6.05333333015442,534.0,2000-09-01,1_43,722280,,,
119,19,1,13,2000.0,6.0,31.779098510742188,-86.8914566040039,131,74.88235294117646,10.772222359975178,1273.0,2000-06-01,1_13,722276,,,
120,185,1,125,2000.0,1.0,33.10430145263672,-87.69060516357422,611,35.5,5.419999980926514,71.0,2000-01-01,1_125,722286,,,
121,33,45,67,2000.0,4.0,34.11603927612305,-79.24423217773438,316,60.18181818181818,10.51818177916787,662.0,2000-04-01,45_67,723106,,,
122,4,45,37,2000.0,3.0,33.83545684814453,-82.09974670410156,131,84.95238095238095,14.795238188334874,1784.0,2000-03-01,45_37,722181,,,
123,15,45,55,2000.0,7.0,34.372764587402344,-80.35073852539062,131,84.64285714285714,14.957142693655834,1185.0,2000-07-01,45_55,747900,,,
124,44,45,57,2000.0,5.0,34.756839752197266,-80.8493423461914,316,47.75,6.662499964237213,382.0,2000-05-01,45_57,723140,,,
125,56,45,71,2000.0,1.0,34.31685256958008,-81.42332458496094,802,57.15,9.244999921321869,1143.0,2000-01-01,45_71,723100,,,
126,73,45,7,2000.0,3.0,34.73194122314453,-82.51083374023438,131,58.70833333333334,9.498958324392635,2818.0,2000-03-01,45_7,723119,,,
127,19,5,61,2000.0,12.0,33.926918029785156,-94.0458984375,131,84.12195121951218,10.846341482022913,3449.0,2000-12-01,5_61,723418,,,
128,38,37,127,2000.0,11.0,35.751956939697266,-78.14926147460938,131,27.75,6.824999988079071,111.0,2000-11-01,37_127,723068,,,
129,28,37,65,2000.0,7.0,35.96908950805664,-77.67658996582031,316,48.13333333333333,6.340000081062317,722.0,2000-07-01,37_65,723068,,,
130,25,37,195,2000.0,7.0,35.628902435302734,-77.88561248779297,802,67.5,14.599999904632568,270.0,2000-07-01,37_195,723068,,,
131,31,51,179,2000.0,8.0,38.3458137512207,-77.59833526611328,316,47.0,6.799999952316284,188.0,2000-08-01,51_179,724033,,,
132,47,51,37,2000.0,1.0,36.83978271484375,-78.57782745361328,316,37.00000000000001,2.5142857176916937,259.0,2000-01-01,51_37,724017,,,
133,13,22,67,2000.0,3.0,32.92669677734375,-91.8084945678711,802,37.0,5.300000190734863,37.0,2000-03-01,22_67,722486,,,
134,17,22,25,2000.0,6.0,31.844406127929688,-91.95758819580078,131,12.5,1.149999976158142,25.0,2000-06-01,22_25,722487,,,
135,27,13,151,2000.0,2.0,33.545169830322266,-84.20085144042969,611,54.0,6.592307714315561,702.0,2000-02-01,13_151,722190,,,
136,6,13,167,2000.0,2.0,32.675472259521484,-82.6822509765625,131,28.760000000000005,2.5888000202178953,719.0,2000-02-01,13_167,722175,,,
137,34,47,181,2000.0,3.0,35.28005599975586,-87.96934509277344,318,29.0,3.159999942779541,145.0,2000-03-01,47_181,723235,,,
138,23,47,151,2000.0,3.0,36.29132843017578,-84.55508422851562,611,40.294117647058826,5.964705859913546,685.0,2000-03-01,47_151,723246,,,
139,837,21,237,2000.0,8.0,37.83000183105469,-83.47000122070312,802,59.6,12.614000129699708,298.0,2000-08-01,21_237,724243,,,
140,65,1,43,2000.0,9.0,33.986106872558594,-86.77825927734375,131,41.53333333333333,5.091489368296682,1869.0,2000-09-01,1_43,722280,,,
141,20,1,37,2000.0,2.0,33.03736877441406,-86.40045166015625,491,11.75,1.1500000357627869,47.0,2000-02-01,1_37,722300,,,
142,107,1,73,2000.0,11.0,33.40555953979492,-87.10933685302734,131,54.92307692307692,8.408510631703317,2142.0,2000-11-01,1_73,722280,,,
143,88,1,47,2000.0,4.0,32.23249435424805,-87.07274627685547,131,24.058823529411768,4.867647016749663,818.0,2000-04-01,1_47,722260,,,
144,80,1,9,2000.0,11.0,34.050628662109375,-86.33255004882812,131,64.36363636363636,9.590909090909092,708.0,2000-11-01,1_9,722285,,,
145,55,1,15,2000.0,12.0,33.83171463012695,-85.91302490234375,491,15.0,1.6666667064030967,30.0,2000-12-01,1_15,722285,,,
146,81,45,41,2000.0,3.0,33.845458984375,-79.71337890625,611,55.888888888888886,5.379999981986152,503.0,2000-03-01,45_41,723106,,,
147,23,45,53,2000.0,7.0,32.59696960449219,-80.96883392333984,131,48.530303030303024,6.725757577202537,3203.0,2000-07-01,45_53,722085,,,
148,12,45,1,2000.0,5.0,34.245361328125,-82.55823516845703,802,82.71428571428571,13.264285564422606,1158.0,2000-05-01,45_1,723119,,,
149,16,5,99,2000.0,4.0,33.5451774597168,-93.17513275146484,611,57.285714285714285,8.928571343421936,401.0,2000-04-01,5_99,723419,,,
150,19,37,195,2000.0,7.0,35.795188903808594,-77.87244415283203,611,88.75000000000001,14.420000100135802,1775.0,2000-07-01,37_195,723068,,,
151,8,37,29,2000.0,4.0,36.24249267578125,-75.96453857421875,611,26.25,2.7874999791383743,210.0,2000-04-01,37_29,723046,,,
152,3,51,29,2000.0,6.0,37.52189636230469,-78.55130767822266,316,32.39999999999999,1.6899999856948853,324.0,2000-06-01,51_29,724017,,,
153,15,51,35,2000.0,10.0,36.84441375732422,-80.7196273803711,491,23.0,1.699999988079071,46.0,2000-10-01,51_35,724107,,,
154,22,22,85,2000.0,6.0,31.45563507080078,-93.48412322998047,316,18.0,1.100000023841858,18.0,2000-06-01,22_85,722390,,,
155,24,22,111,2000.0,7.0,32.751895904541016,-92.16839599609375,611,40.42857142857143,5.135714207376753,566.0,2000-07-01,22_111,722486,,,
156,57,22,111,2000.0,6.0,32.86796951293945,-92.44034576416016,131,101.3,13.589000034332276,1013.0,2000-06-01,22_111,723419,,,
157,6,13,67,2000.0,4.0,33.82126998901367,-84.719970703125,611,51.733333333333334,7.133333452542623,776.0,2000-04-01,13_67,722195,,,
158,35,13,105,2000.0,1.0,34.089481353759766,-82.91409301757812,131,40.625,6.688124965876342,1300.0,2000-01-01,13_105,723110,,,
159,49,13,103,2000.0,10.0,32.50059509277344,-81.36531829833984,611,28.312499999999996,3.0887499973177905,453.0,2000-10-01,13_103,722070,,,
160,67,1,73,2000.0,10.0,33.40574645996094,-87.00138854980469,131,45.0,6.9333332777023315,270.0,2000-10-01,1_73,722280,,,
161,102,1,49,2000.0,8.0,34.443302154541016,-85.91931915283203,802,49.52631578947368,6.820000004768372,941.0,2000-08-01,1_49,722285,,,
162,58,1,51,2000.0,6.0,32.46834182739258,-85.99536895751953,316,44.166666666666664,7.25000015894572,265.0,2000-06-01,1_51,722265,,,
163,67,1,51,2000.0,7.0,32.73258972167969,-86.14543151855469,316,48.666666666666664,5.600000023841858,146.0,2000-07-01,1_51,722265,,,
164,40,1,9,2000.0,11.0,33.80349349975586,-86.61883544921875,611,47.50000000000001,6.3375000059604645,380.0,2000-11-01,1_9,722280,,,
165,106,1,127,2000.0,8.0,33.64176940917969,-87.4159164428711,131,38.315789473684205,6.557894656532689,728.0,2000-08-01,1_127,722286,,,
166,80,45,83,2000.0,4.0,34.94667434692383,-82.00251770019531,611,62.5,12.899999618530273,125.0,2000-04-01,45_83,723120,,,
167,38,45,57,2000.0,9.0,34.483253479003906,-80.65563201904297,611,28.0,3.466666579246521,84.0,2000-09-01,45_57,723105,,,
168,30,45,79,2000.0,5.0,34.196922302246094,-81.03480529785156,316,55.0,7.716666618982951,330.0,2000-05-01,45_79,723104,,,
169,89,45,89,2000.0,8.0,33.47854232788086,-79.72748565673828,131,52.166666666666664,7.926666673024494,1565.0,2000-08-01,45_89,722080,,,
170,58,45,87,2000.0,6.0,34.6428108215332,-81.5855941772461,611,47.0,6.25,94.0,2000-06-01,45_87,723120,,,
171,10,45,29,2000.0,10.0,32.882530212402344,-80.41519927978516,131,48.982142857142854,6.710714306150164,2743.0,2000-10-01,45_29,722080,,,
172,16,45,49,2000.0,8.0,32.73033142089844,-80.994873046875,611,102.0,19.6274995803833,408.0,2000-08-01,45_49,722085,,,
173,62,45,13,2000.0,11.0,32.58984375,-80.68938446044922,611,51.4,8.057999968528748,257.0,2000-11-01,45_13,722085,,,
174,58,45,87,2000.0,6.0,34.6428108215332,-81.5855941772461,131,64.19999999999999,10.350800065994264,1605.0,2000-06-01,45_87,723120,,,
175,854,21,31,2000.0,11.0,37.189998626708984,-86.73999786376953,611,39.8,6.459999942779541,199.0,2000-11-01,21_31,746716,,,
176,10,5,11,2000.0,11.0,33.4647216796875,-92.09222412109375,802,48.666666666666664,7.133333444595337,292.0,2000-11-01,5_11,723424,,,
177,27,37,53,2000.0,4.0,36.24721145629883,-75.90855407714844,316,31.0625,3.8999999910593033,497.0,2000-04-01,37_53,723046,,,
178,8,51,75,2000.0,5.0,37.644962310791016,-77.70774841308594,316,68.0,7.300000190734863,68.0,2000-05-01,51_75,723084,,,
179,8,51,93,2000.0,3.0,36.9266357421875,-76.6813735961914,611,39.5,6.3500001430511475,79.0,2000-03-01,51_93,723087,,,
180,18,51,159,2000.0,5.0,38.050048828125,-76.89625549316406,611,76.77777777777777,12.23333348168267,691.0,2000-05-01,51_159,724040,,,
181,18,51,183,2000.0,11.0,36.9577522277832,-77.3260498046875,131,39.02941176470589,7.064705876743092,1327.0,2000-11-01,51_183,724014,,,
182,10,51,175,2000.0,1.0,36.77058792114258,-76.89393615722656,316,96.0,22.149999618530273,192.0,2000-01-01,51_175,723083,,,
183,55,51,143,2000.0,5.0,37.051918029785156,-79.21184539794922,316,36.714285714285715,2.0142856836318965,257.0,2000-05-01,51_143,724100,,,
184,47,51,37,2000.0,1.0,36.83978271484375,-78.57782745361328,611,42.42857142857142,4.842857139451164,594.0,2000-01-01,51_37,724017,,,
185,11,51,179,2000.0,11.0,38.468040466308594,-77.5353012084961,491,22.0,2.050000011920929,44.0,2000-11-01,51_179,724033,,,
186,47,51,17,2000.0,6.0,37.98322296142578,-79.58040618896484,316,42.25,4.999999970197678,338.0,2000-06-01,51_17,724115,,,
187,27,22,37,2000.0,3.0,30.840375900268555,-90.85955810546875,611,54.375,9.483750030398369,435.0,2000-03-01,22_37,722320,,,
188,53,13,131,2000.0,4.0,30.766727447509766,-84.37721252441406,611,41.0,5.459999966621399,205.0,2000-04-01,13_131,722140,,,
189,34,13,19,2000.0,2.0,31.045480728149414,-83.23719024658203,316,20.285714285714285,1.7000000136239188,142.0,2000-02-01,13_19,747810,,,
190,56,13,251,2000.0,9.0,32.83597183227539,-81.65841674804688,131,34.300000000000004,5.85,686.0,2000-09-01,13_251,722180,,,
191,60,1,43,2000.0,10.0,34.16286087036133,-87.0889892578125,131,53.42857142857143,8.614285741533552,374.0,2000-10-01,1_43,722279,,,
192,46,1,27,2000.0,5.0,33.27371597290039,-85.91758728027344,802,32.666666666666664,4.6666665474573765,98.0,2000-05-01,1_27,722287,,,
